gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Trav4-1	chr14	44776294	44876282	-0.237889	2	38.6744	0.834146	0.999298	2
Trav5-1	chr14	44776294	44876282	-0.237889	2	38.6744	0.834146	0.999298	2
Trav6-1	chr14	44776294	44876282	-0.237889	2	38.6744	0.834146	0.999298	2
Gm42988	chr14	44776294	44876282	-0.237889	2	38.6744	0.834146	0.999298	2
Trav7-1	chr14	44776294	44876282	-0.237889	2	38.6744	0.834146	0.999298	2
Trav6-2	chr14	44776294	44876282	-0.237889	2	38.6744	0.834146	0.999298	2
Trav8d-1	chr14	44934587	44936086	-0.361079	1	34.8099	0.880269	1.816	2
Trav9n-1	chr14	44948002	44955449	-0.52485	1	23.0988	0.967615	1.41205	2
Trav6-5	chr14	44948002	44955449	-0.52485	1	23.0988	0.967615	1.41205	2
Trav6n-5	chr14	44948002	44955449	-0.52485	1	23.0988	0.967615	1.41205	2
Trav12n-1	chr14	45006398	45052713	-0.835649	1	15.0155	0.995447	0.196132	2
Trav16n	chr14	45215839	45245696	0.574938	3	58.3374	0.69299	1.8088	2
Trav16d-dv11	chr14	45215839	45245696	0.574938	3	58.3374	0.69299	1.8088	2
Trav5d-4	chr14	45499079	45512909	0.371833	3	53.471	0.90607	1.85005	2
Trav8n-2	chr14	45532731	45539767	0.549231	3	70.4317	0.937759	2.38239	3
Trav8d-2	chr14	45532731	45539767	0.549231	3	70.4317	0.937759	2.38239	3
Trav8-2	chr14	45532731	45539767	0.549231	3	70.4317	0.937759	2.38239	3
Trav16	chr14	45538043	45574075	0.422607	3	54.9011	0.773908	1.8309	2
Trav15n-3	chr14	45572776	45577424	0.377145	3	47.0816	0.907957	1.80966	2
Ajuba	chr14	46753824	47000383	-0.202266	2	45.0236	0.821039	1.97705	2
Rnu6-ps1	chr14	46753824	47000383	-0.202266	2	45.0236	0.821039	1.97705	2
Myh6	chr14	47181890	47200005	-0.213753	2	38.1068	0.998583	1.86715	2
Mhrt	chr14	47181890	47200005	-0.213753	2	38.1068	0.998583	1.86715	2
Gm29015	chr14	47181890	47200005	-0.213753	2	38.1068	0.998583	1.86715	2
Cenpj	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
MGP_FVBNJ_G0009429	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
Parp4	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
Gm16573	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
Mphosph8	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
Gm16973	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
Pspc1	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
MGP_FVBNJ_G0036678	chr14	48641384	49097037	-0.21018	2	35.3749	0.545987	1.8729	2
Zmym2	chr14	49096768	49224161	-0.490381	1	25.0258	0.992967	1.00619	2
Phf11d	chr14	51532597	51656388	-0.206721	1	34.8488	0.974018	3.9393	5
Mtmr6	chr14	52550099	52595786	-0.267406	2	34.8292	0.864204	1.82946	2
Amer2	chr14	52602146	53388143	0.355114	2	42.1928	0.280571	1.85372	2
Gm29266	chr14	52602146	53388143	0.355114	2	42.1928	0.280571	1.85372	2
Spata13	chr14	52602146	53388143	0.355114	2	42.1928	0.280571	1.85372	2
C1qtnf9	chr14	52602146	53388143	0.355114	2	42.1928	0.280571	1.85372	2
Mipepos	chr14	52602146	53388143	0.355114	2	42.1928	0.280571	1.85372	2
Mipep	chr14	52602146	53388143	0.355114	2	42.1928	0.280571	1.85372	2
Ptk2b	chr14	58329396	59035647	-0.205616	2	30.8951	0.565975	2.97693	3
1700001G11Rik	chr14	58501837	59035647	-0.222565	2	30.5024	0.191214	1.98367	2
Trim35	chr14	58501837	59035647	-0.222565	2	30.5024	0.191214	1.98367	2
Stmn4	chr14	58501837	59035647	-0.222565	2	30.5024	0.191214	1.98367	2
MGP_FVBNJ_G0036354	chr14	58501837	59035647	-0.222565	2	30.5024	0.191214	1.98367	2
Adra1a	chr14	58904043	59185864	-0.232598	1	30.4923	0.416405	1.98121	2
Tnfrsf10b	chr14	61845888	61918713	0.278642	3	38.3705	0.507653	2.87788	3
Gm15574	chr14	61845888	61918713	0.278642	3	38.3705	0.507653	2.87788	3
Htr2a	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Esd	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Esd-ps	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Gm17046	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Gm17222	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Gm17045	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Gm3348	chr14	66542214	66770782	-0.3988	2	24.8863	0.956205	1.91719	2
Lrch1	chr14	66542214	67355683	-0.340852	2	26.6287	0.956205	2.88358	3
Siah3	chr14	67440259	67790451	-0.215179	2	32.1467	0.4378	2.97041	3
Tpt1	chr14	67850778	67879029	0.212586	3	34.6272	0.990254	1.88753	2
Gm23926	chr14	78261240	78455571	-0.237806	2	27.4101	0.22917	1.98105	2
Gm25115	chr14	78261240	78455571	-0.237806	2	27.4101	0.22917	1.98105	2
Gm36946	chr14	81268814	81293920	0.240127	2	26.153	0.996684	1.8363	2
Gm25415	chr14	81623318	81784064	0.2451	2	28.8224	0.995969	1.89293	2
Pcdh9	chr14	84778411	85746323	0.237471	1	28.0996	0.289848	3.58448	4
Klhl1	chr14	87955540	88346818	0.41957	3	32.8967	0.785488	4.0175	5
Dach1	chr14	89490908	90428757	0.358689	2	31.5859	0.967886	2.70805	3
Gm25831	chr14	89636568	90428757	0.451852	3	29.5605	0.852366	1.74157	2
Gm22970	chr14	91504315	91568051	0.234579	2	35.0649	0.99491	1.9448	2
Prr30	chr14	92798826	93108719	0.328625	2	32.6198	0.982773	1.88153	2
MGP_FVBNJ_G0038530	chr14	92798826	93108719	0.328625	2	32.6198	0.982773	1.88153	2
Tbc1d4	chr14	93236677	93691789	0.436597	3	43.0473	0.960003	1.59732	2
MGP_FVBNJ_G0038531	chr14	94023593	94346818	0.207091	2	33.2577	0.856708	1.94558	2
Ednrb	chr14	95386174	95559698	-0.243289	2	25.8482	0.772951	2.78635	3
Gm25724	chr14	96284776	96376773	-0.215382	2	28.0392	0.739037	1.96885	2
Gm37495	chr14	106271800	106592266	-0.375439	2	24.6829	0.156169	1.88534	2
Hs6st3	chr14	110513296	111627081	-0.255708	2	27.8975	0.210129	10.2474	11
Ubac2	chr14	113380254	113741649	-0.213668	2	31.6409	0.984121	1.91363	2
Gpr183	chr14	113380254	113741649	-0.213668	2	31.6409	0.984121	1.91363	2
Timm8a2	chr14	113380254	113741649	-0.213668	2	31.6409	0.984121	1.91363	2
Clybl	chr14	113740676	113908819	-0.209692	1	30.7235	0.933905	2.91086	3
Gm5089	chr14	113883688	113956726	-0.203823	2	30.6343	0.811286	1.96284	2
Itgbl1	chr14	115100758	115529679	0.2109	2	31.6156	0.975545	6.73721	7
Btf3-ps4	chr14	115120287	115167924	0.226264	2	32.0003	0.986588	1.94087	2
Lifr	chr15	3916286	4123368	0.249724	3	54.1052	0.93474	1.91685	2
Egflam	chr15	4116356	4543905	0.261845	3	50.4035	0.909777	1.85876	2
Nadk2	chr15	5833264	5948774	0.274116	3	41.7553	0.741978	2.2997	3
Zfr	chr15	8776277	9166944	0.282963	3	50.8905	0.979013	1.75784	2
6030458C11Rik	chr15	9315752	9847212	-0.288858	2	45.9091	0.93338	1.61633	2
Drosha	chr15	9315752	9847212	-0.288858	2	45.9091	0.93338	1.61633	2
MGP_FVBNJ_G0008104	chr15	9315752	9847212	-0.288858	2	45.9091	0.93338	1.61633	2
Gm25976	chr15	16683984	16786939	-0.240447	2	40.8358	0.621346	1.98109	2
Gm37815	chr15	16683984	16847984	-0.362205	2	36.1945	0.621346	2.66514	3
Cdh12	chr15	17627118	18194857	0.217416	4	45.5983	0.419153	4.72592	5
Gm2824	chr15	21319930	21650496	0.209027	2	66.8497	0.990728	1.73409	2
Mir3964	chr15	26100359	26167405	-0.240607	2	37.6321	0.786787	1.89282	2
Ctnnd2	chr15	26635349	27457829	-0.223196	2	46.0154	0.93439	4.86435	5
Sdc2	chr15	29181868	29523274	-0.249431	1	34.4688	0.803871	2.6625	3
Grhl2	chr15	33662814	34178725	0.354254	3	37.9266	0.947747	1.74423	2
Rrm2b	chr15	34246810	34577438	0.364514	3	53.3327	0.857335	1.82279	2
Gm23665	chr15	42942951	43137938	-0.208024	2	32.4989	0.637326	1.96425	2
Gm23185	chr15	44912332	45073861	-0.258885	1	35.7272	0.435576	1.97669	2
Aard	chr15	48042651	48107459	-0.23574	1	36.1094	0.925327	1.88671	2
Slc30a8	chr15	48296131	48815018	-0.213464	2	38.1863	0.93338	1.96951	2
Mtbp	chr15	51540998	52055327	0.224409	3	48.3421	0.699173	1.95667	2
Has2os	chr15	52625544	52886853	0.224222	3	42.8855	0.963204	2.83498	3
Srsf3-ps	chr15	55841564	56027598	-0.205834	2	38.7789	0.986602	1.83426	2
Gm7083	chr15	55841564	56027598	-0.205834	2	38.7789	0.986602	1.83426	2
Gm7713	chr15	55841564	56027598	-0.205834	2	38.7789	0.986602	1.83426	2
4933412E24Rik	chr15	55841564	56027598	-0.205834	2	38.7789	0.986602	1.83426	2
Gm25875	chr15	55841564	56027598	-0.205834	2	38.7789	0.986602	1.83426	2
Gm37947	chr15	57747608	57984682	-0.225969	2	42.5352	0.805111	1.97606	2
Myc	chr15	57747608	57984682	-0.225969	2	42.5352	0.805111	1.97606	2
Pvt1	chr15	57882994	58315224	-0.219444	1	40.0318	0.235161	1.97071	2
MGP_FVBNJ_G0009443	chr15	57882994	58315224	-0.219444	1	40.0318	0.235161	1.97071	2
MGP_FVBNJ_G0009444	chr15	57882994	58315224	-0.219444	1	40.0318	0.235161	1.97071	2
MGP_FVBNJ_G0009445	chr15	57882994	58315224	-0.219444	1	40.0318	0.235161	1.97071	2
MGP_FVBNJ_G0000856	chr15	59340515	59460951	-0.34183	2	34.3314	0.614167	1.4389	2
Gsdmc	chr15	59657113	59698867	0.395673	3	48.0212	0.880916	2.80839	3
Gsdmc4	chr15	59657113	59698867	0.395673	3	48.0212	0.880916	2.80839	3
Gm21798	chr15	60604452	60982988	-0.212297	2	41.0259	0.341231	1.98651	2
Gml2	chr15	70592892	70766671	0.343496	3	57.7643	0.944541	1.7564	2
Apol7a	chr15	73279722	73312043	0.208426	3	49.7494	0.915043	3.81769	4
Apol7c	chr15	73279722	73331373	0.241175	3	50.3908	0.915043	5.63963	6
Gm20688	chr15	73285300	73292837	0.215392	2	49.4349	0.981774	1.88875	2
Apol7b	chr15	73285300	73350684	0.275159	2	51.394	0.981774	7.54929	8
1700025B11Rik	chr15	73512683	73523617	0.229118	2	47.5995	0.987807	1.88314	2
Gm5550	chr15	73615139	73627361	0.294663	3	54.7406	0.856708	1.90135	2
Dmc1	chr15	75636761	75715162	-0.258232	2	39.3228	0.850332	1.83969	2
Fam227a	chr15	75636761	75715162	-0.258232	2	39.3228	0.850332	1.83969	2
Cby1	chr15	75636761	75715162	-0.258232	2	39.3228	0.850332	1.83969	2
Tomm22	chr15	75636761	76043320	-0.203803	2	41.1792	0.850332	2.83231	3
Mrtfa	chr15	77209419	77379634	0.415942	3	50.6791	0.992272	1.42582	2
4930407I10Rik	chr15	78144634	78273422	-0.275125	2	37.9887	0.460121	1.8684	2
Mei1	chr15	78144634	78273422	-0.275125	2	37.9887	0.460121	1.8684	2
Ccdc134	chr15	78144634	78273422	-0.275125	2	37.9887	0.460121	1.8684	2
Srebf2	chr15	78144634	78511310	-0.222072	2	40.7188	0.460121	3.85618	4
Cyp2d10	chr15	78515425	78579248	-0.497315	1	29.5661	0.951277	2.5734	3
Cyp2d9	chr15	78515425	78579248	-0.497315	1	29.5661	0.951277	2.5734	3
Cyp2d34	chr15	78515425	78579248	-0.497315	1	29.5661	0.951277	2.5734	3
MGP_FVBNJ_G0008145	chr15	78525875	78579248	-0.51362	2	29.8912	0.608661	1.74669	2
MGP_FVBNJ_G0008146	chr15	78525875	78579248	-0.51362	2	29.8912	0.608661	1.74669	2
1700001L05Rik	chr15	79510975	79613775	0.545839	3	84.456	0.992888	1.15848	2
Ttll1	chr15	79613785	80270886	-0.214336	2	41.6923	0.272871	1.98762	2
MGP_FVBNJ_G0008152	chr15	79613785	80270886	-0.214336	2	41.6923	0.272871	1.98762	2
Bik	chr15	79613785	80270886	-0.214336	2	41.6923	0.272871	1.98762	2
Mcat	chr15	79613785	80270886	-0.214336	2	41.6923	0.272871	1.98762	2
Tspo	chr15	79613785	80270886	-0.214336	2	41.6923	0.272871	1.98762	2
Ttll12	chr15	79613785	80270886	-0.214336	2	41.6923	0.272871	1.98762	2
Scube1	chr15	79613785	80270886	-0.214336	2	41.6923	0.272871	1.98762	2
Mpped1	chr15	79901389	80322872	-0.235039	1	41.1879	0.25643	1.98248	2
Efcab6	chr15	79901389	80322872	-0.235039	1	41.1879	0.25643	1.98248	2
Rpl31-ps22	chr15	79901389	80322872	-0.235039	1	41.1879	0.25643	1.98248	2
Sult4a1	chr15	79901389	80503002	-0.222876	1	41.6594	0.25643	2.97764	3
Pnpla5	chr15	80270954	80503002	-0.204183	2	42.4733	0.500461	1.98629	2
MGP_FVBNJ_G0008157	chr15	83269792	83864922	-0.265029	2	38.4061	0.54386	1.9723	2
MGP_FVBNJ_G0036369	chr15	83269792	83864922	-0.265029	2	38.4061	0.54386	1.9723	2
Tafa5	chr15	83767605	84823150	-0.263227	1	38.5365	0.437945	2.96235	3
Mir6393	chr15	83864932	84823150	-0.247957	1	38.5947	0.247673	1.97792	2
Zdhhc25	chr15	84824860	84914031	-0.338968	2	31.3759	0.856708	1.84931	2
Zbed4	chr15	84987308	85022070	-0.405186	2	31.433	0.980131	1.74848	2
MGP_FVBNJ_G0005562	chr15	85446911	85587972	0.220121	2	44.5725	0.957412	1.87477	2
Ppp6r2	chr15	85446911	85587972	0.220121	2	44.5725	0.957412	1.87477	2
Sbf1	chr15	85446911	85587972	0.220121	2	44.5725	0.957412	1.87477	2
Mir6959	chr15	85446911	85587972	0.220121	2	44.5725	0.957412	1.87477	2
Adm2	chr15	85446911	85587972	0.220121	2	44.5725	0.957412	1.87477	2
Miox	chr15	85446911	85587972	0.220121	2	44.5725	0.957412	1.87477	2
Smgc	chr15	88043312	88204117	0.249954	3	50.7132	0.805086	2.88037	3
Cntn1	chr15	88253622	88756951	0.322204	2	42.6519	0.993932	6.66716	7
Gm26760	chr15	88492144	88756951	0.214235	2	44.2491	0.970344	1.86092	2
MGP_FVBNJ_G0000861	chr15	88492144	88756951	0.214235	2	44.2491	0.970344	1.86092	2
Olfr288	chr15	94372001	94396703	0.497931	3	60.7397	0.987179	1.48819	2
Larp4	chr15	96268973	96526370	0.205905	3	29.2302	0.999681	3.84	4
Dip2b	chr15	96294638	96610526	-0.260553	2	20.0324	0.80546	1.77439	2
Atf1	chr15	96294638	96610526	-0.260553	2	20.0324	0.80546	1.77439	2
Scn8a	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Fignl2	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Ankrd33	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Acvrl1	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Gm16031	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Acvr1b	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Mir6962	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
A330009N23Rik	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Tamalin	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Nr4a1	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Atg101	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Smim41	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Krt80	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Mir1941	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Krt7	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Krt87	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Krt88	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Krt81	chr15	97181005	97837704	0.236254	2	33.4454	0.176107	1.61128	2
Gm15983	chr16	1716834	2383455	-0.213501	2	32.0523	0.495721	1.98804	2
MGP_FVBNJ_G0036372	chr16	1716834	2383455	-0.213501	2	32.0523	0.495721	1.98804	2
1700123O21Rik	chr16	2383465	2680308	-0.242852	2	29.4102	0.180999	1.98751	2
1810013L24Rik	chr16	5239151	5351565	-0.223106	1	29.7227	0.8138	1.93615	2
MGP_FVBNJ_G0036373	chr16	5239151	5351565	-0.223106	1	29.7227	0.8138	1.93615	2
Tnfrsf17	chr16	7710969	7901632	-0.213831	1	32.0415	0.925369	1.93501	2
MGP_FVBNJ_G0022418	chr16	14776613	14854874	-0.294289	2	30.0401	0.761639	1.23758	2
MGP_FVBNJ_G0008198	chr16	14776613	14854874	-0.294289	2	30.0401	0.761639	1.23758	2
Comt	chr16	14776613	14854874	-0.294289	2	30.0401	0.761639	1.23758	2
Gm15764	chr16	14776613	14854874	-0.294289	2	30.0401	0.761639	1.23758	2
2010309G21Rik	chr16	15532464	15558160	-0.256173	2	25.214	0.881912	1.94607	2
Olfr165	chr16	15817675	15911252	-0.265751	2	24.1275	0.833313	1.90646	2
MGP_FVBNJ_G0022435	chr16	15817675	15911252	-0.265751	2	24.1275	0.833313	1.90646	2
Gm25762	chr16	15817675	15911252	-0.265751	2	24.1275	0.833313	1.90646	2
Lamp3	chr16	16137358	16256534	0.278505	2	27.2407	0.980131	1.84947	2
Vwa5b2	chr16	17016324	17104920	-0.216065	2	32.0925	0.734863	1.9701	2
Mir1224	chr16	17016324	17104920	-0.216065	2	32.0925	0.734863	1.9701	2
Alg3	chr16	17016324	17104920	-0.216065	2	32.0925	0.734863	1.9701	2
Ece2	chr16	17016324	17104920	-0.216065	2	32.0925	0.734863	1.9701	2
Camk2n2	chr16	17016324	17104920	-0.216065	2	32.0925	0.734863	1.9701	2
MGP_FVBNJ_G0036178	chr16	17378073	17448173	0.243184	3	35.4662	0.921165	2.80761	3
Teddm3	chr16	17378073	17448173	0.243184	3	35.4662	0.921165	2.80761	3
Gm11701	chr16	17549378	17558008	-0.276199	1	25.4058	0.897119	1.87528	2
Vps8	chr16	17789511	18157908	-0.346802	2	26.1683	0.856708	1.81671	2
2510009E07Rik	chr16	17789511	18418061	-0.251699	2	29.1316	0.856708	2.81035	3
Tra2b	chr16	18724894	18772546	0.355231	3	33.7928	0.970469	2.50681	3
Crygs	chr16	19221853	19482687	-0.423321	2	19.8475	0.763179	1.9063	2
Tbccd1	chr16	19221853	19482687	-0.423321	2	19.8475	0.763179	1.9063	2
Dnajb11	chr16	19221853	19482687	-0.423321	2	19.8475	0.763179	1.9063	2
Ahsg	chr16	19221853	19482687	-0.423321	2	19.8475	0.763179	1.9063	2
Fetub	chr16	19221853	19482687	-0.423321	2	19.8475	0.763179	1.9063	2
Kng2	chr16	19482064	19570549	-0.217623	1	20.7824	0.358201	5.60946	6
St6gal1	chr16	19677885	20184979	0.252873	2	25.0885	0.956205	3.76805	4
MGP_FVBNJ_G0009463	chr16	19796728	20184979	0.351495	2	25.548	0.803871	1.87213	2
MGP_FVBNJ_G0037326	chr16	19796728	20184979	0.351495	2	25.548	0.803871	1.87213	2
Rtp1	chr16	19796728	20184979	0.351495	2	25.548	0.803871	1.87213	2
Masp1	chr16	19796728	20184979	0.351495	2	25.548	0.803871	1.87213	2
Rtp4	chr16	19796728	20184979	0.351495	2	25.548	0.803871	1.87213	2
Tprg	chr16	21644153	22180241	0.287838	2	28.2965	0.279876	1.56665	2
Trp63	chr16	22245123	22858650	-0.419282	1	9.01182	0.872402	1.56693	2
Fgf12	chr16	24560524	25003444	0.229106	3	14.3172	0.867505	2.81867	3
Opa1	chr16	25875646	26692670	-0.238472	2	13.4895	0.186623	1.98943	2
Gm26834	chr16	25875646	26692670	-0.238472	2	13.4895	0.186623	1.98943	2
Gm26569	chr16	25875646	26692670	-0.238472	2	13.4895	0.186623	1.98943	2
Gm1968	chr16	25875646	26692670	-0.238472	2	13.4895	0.186623	1.98943	2
4632428C04Rik	chr16	25875646	26692670	-0.238472	2	13.4895	0.186623	1.98943	2
Hes1	chr16	25875646	26692670	-0.238472	2	13.4895	0.186623	1.98943	2
MGP_FVBNJ_G0036376	chr16	25875646	26692670	-0.238472	2	13.4895	0.186623	1.98943	2
1700025H01Rik	chr16	26596538	26731999	-0.290868	1	13.1239	0.0507319	1.98094	2
Gm26562	chr16	26596538	26731999	-0.290868	1	13.1239	0.0507319	1.98094	2
Cpn2	chr16	26695470	26773211	-0.22622	1	13.2677	0.40872	1.97916	2
Lrrc15	chr16	26695470	26773211	-0.22622	1	13.2677	0.40872	1.97916	2
Atp13a3	chr16	26732015	27055561	-0.278651	2	11.7345	0.609501	2.79168	3
Tmem44	chr16	26800926	27055561	-0.322603	2	10.9627	0.182361	1.80156	2
Lsg1	chr16	26800926	27055561	-0.322603	2	10.9627	0.182361	1.80156	2
Fam43a	chr16	27055571	27702243	-0.228769	2	13.4763	0.260799	1.98795	2
Fbxo45	chr16	28681071	28802229	-0.296556	2	18.1459	0.781085	1.91027	2
Gm25848	chr16	28681071	28802229	-0.296556	2	18.1459	0.781085	1.91027	2
Wdr53	chr16	28681071	28802229	-0.296556	2	18.1459	0.781085	1.91027	2
Mir1946a	chr16	28681071	28802229	-0.296556	2	18.1459	0.781085	1.91027	2
Smco1	chr16	28681071	28802229	-0.296556	2	18.1459	0.781085	1.91027	2
Rnf168	chr16	28681071	28802229	-0.296556	2	18.1459	0.781085	1.91027	2
Dynlt2b	chr16	28876800	29103935	0.206612	2	32.7036	0.701987	1.71889	2
Pcyt1a	chr16	28876800	29103935	0.206612	2	32.7036	0.701987	1.71889	2
Slc51a	chr16	28876800	29103935	0.206612	2	32.7036	0.701987	1.71889	2
Zdhhc19	chr16	28876800	29103935	0.206612	2	32.7036	0.701987	1.71889	2
Gm5405	chr16	28876800	29103935	0.206612	2	32.7036	0.701987	1.71889	2
Tfrc	chr16	28876800	29103935	0.206612	2	32.7036	0.701987	1.71889	2
Smbd1	chr16	29266961	29397274	0.347189	2	27.018	0.988081	1.54897	2
Gm26769	chr16	29266961	29397274	0.347189	2	27.018	0.988081	1.54897	2
Rubcn	chr16	29266961	29397274	0.347189	2	27.018	0.988081	1.54897	2
Cstdc4	chr16	32699833	32750750	0.464594	2	37.05	0.987179	1.50231	2
MGP_FVBNJ_G0037334	chr16	32699833	32750750	0.464594	2	37.05	0.987179	1.50231	2
Gm10913	chr16	32750355	32925246	0.491691	4	35.0771	0.834102	1.50614	2
MGP_FVBNJ_G0037346	chr16	43850018	44223604	-0.20562	2	17.6065	0.882223	1.88118	2
MGP_FVBNJ_G0009467	chr16	43850018	44223604	-0.20562	2	17.6065	0.882223	1.88118	2
Gm7275	chr16	44434512	44515139	-0.247535	2	17.5486	0.791746	1.94512	2
Dppa4	chr16	44621209	44868036	-0.249722	1	20.3809	0.682241	1.95514	2
Dppa2	chr16	44621209	44868036	-0.249722	1	20.3809	0.682241	1.95514	2
Dzip3	chr16	45304365	45590897	0.320197	3	23.0136	0.249625	4.85815	5
Gm22576	chr16	45326480	45347338	0.546306	3	23.2977	0.418347	1.90567	2
Dubr	chr16	47081853	47348922	0.244449	2	19.1258	0.724902	1.81055	2
Mir6363	chr16	47081853	47348922	0.244449	2	19.1258	0.724902	1.81055	2
1700116B05Rik	chr16	47081853	47348922	0.244449	2	19.1258	0.724902	1.81055	2
Gm22459	chr16	49587517	49830600	-0.48618	2	15.6838	0.830677	1.80783	2
Gm23180	chr16	50885351	51005562	-0.200253	1	18.9937	0.712081	1.97128	2
Gm22977	chr16	51196297	51386615	-0.259009	2	21.2189	0.202884	1.98193	2
Zpld1	chr16	51421276	51714913	-0.206228	2	21.1869	0.0719908	1.98751	2
Col8a1	chr16	53855361	54012805	0.379791	2	12.7322	0.928856	3.35107	4
St3gal6	chr16	54687891	54831681	0.781113	3	30.299	0.919198	1.38689	2
Gm24164	chr16	58741019	58836428	-0.304111	1	10.8204	0.734669	1.95631	2
Csnka2ip	chr16	60556380	60838199	0.383115	2	16.5565	0.477058	1.87757	2
Zfp654	chr16	60950234	61120165	-0.363986	1	11.0749	0.136009	1.97806	2
Cggbp1	chr16	60950234	61120165	-0.363986	1	11.0749	0.136009	1.97806	2
Gm9061	chr16	60950234	61120165	-0.363986	1	11.0749	0.136009	1.97806	2
Htr1f	chr16	61069669	61356313	-0.337448	1	10.6458	0.0309885	4.90112	5
Gm22429	chr16	61294719	61436737	-0.379514	1	9.97988	0.368551	1.8902	2
MGP_FVBNJ_G0037354	chr16	62326616	62401346	0.289856	2	13.1499	0.682733	1.90071	2
Gm15828	chr16	63641754	63760276	-0.319873	2	9.69316	0.705214	1.94497	2
Gm24681	chr16	64375046	64574258	0.229329	2	19.4242	0.79186	1.44586	2
Gm22797	chr16	67615880	67659959	-0.852171	2	7.58013	0.963204	1.79677	2
Samsn1	chr16	71718200	72136783	-0.21621	2	12.4652	0.803871	3.93797	4
Gm15555	chr16	71883747	72136783	-0.237531	2	12.3458	0.227443	1.98114	2
MGP_FVBNJ_G0000876	chr16	71883747	72136783	-0.237531	2	12.3458	0.227443	1.98114	2
Chodl	chr16	74772047	74869787	0.289541	2	17.3264	0.991327	1.90153	2
Gm15692	chr16	74772047	74869787	0.289541	2	17.3264	0.991327	1.90153	2
Gm37709	chr16	75414745	75736874	-0.266508	1	10.4798	0.295821	1.97308	2
Rps19-ps12	chr16	75736884	75830284	-0.213641	2	10.4929	0.859236	1.9297	2
Gm23083	chr16	75957163	76144895	-0.214662	2	10.4621	0.449354	1.97408	2
MGP_FVBNJ_G0037357	chr16	76462375	76769323	0.249119	5	19.4973	0.811122	1.4506	2
MGP_FVBNJ_G0009471	chr16	76875932	77335659	-0.359075	2	9.742	0.421507	1.8916	2
Rpl21-ps5	chr16	79140619	79315549	0.281581	4	19.6108	0.813667	1.58897	2
Jam2	chr16	80529205	80701812	0.604037	3	22.028	0.918607	1.68249	2
MGP_FVBNJ_G0036382	chr16	80529205	80701812	0.604037	3	22.028	0.918607	1.68249	2
Atp5j	chr16	80529205	80701812	0.604037	3	22.028	0.918607	1.68249	2
Gabpa	chr16	80529205	80701812	0.604037	3	22.028	0.918607	1.68249	2
Gm25896	chr16	83068469	83192476	-0.201852	2	20.7597	0.544317	1.94897	2
Rwdd2b	chr16	83068469	83192476	-0.201852	2	20.7597	0.544317	1.94897	2
Usp16	chr16	83068469	83192476	-0.201852	2	20.7597	0.544317	1.94897	2
Krtap22-2	chr16	84687610	84822286	-0.296119	2	17.2575	0.875708	1.87987	2
Gm10229	chr16	84687610	84822286	-0.296119	2	17.2575	0.875708	1.87987	2
Krtap6-1	chr16	84687610	84822286	-0.296119	2	17.2575	0.875708	1.87987	2
Gm10228	chr16	84687610	84822286	-0.296119	2	17.2575	0.875708	1.87987	2
Krtap6-5	chr16	84687610	84822286	-0.296119	2	17.2575	0.875708	1.87987	2
1110025L11Rik	chr16	84687610	84822286	-0.296119	2	17.2575	0.875708	1.87987	2
